# Source Data for Fig. 7c: burst leakage model, k1 = k2 = k = 1
# Recomputed from the closed forms in the paper, not from the co-author's code.
# Input state alpha = sqrt(0.6), beta = sqrt(0.4).
time,gamma,expected_holevo_bits,eve_fidelity
3.190,0.1,0.0366421269,0.9654021760
3.200,0.1,0.0362775316,0.9656010227
3.210,0.1,0.0359165642,0.9657978910
3.220,0.1,0.0355591884,0.9659928003
3.230,0.1,0.0352053685,0.9661857703
3.240,0.1,0.0348550693,0.9663768202
3.250,0.1,0.0345082555,0.9665659691
3.260,0.1,0.0341648927,0.9667532360
3.270,0.1,0.0338249463,0.9669386395
3.280,0.1,0.0334883825,0.9671221982
3.290,0.1,0.0331551675,0.9673039305
3.300,0.1,0.0328252681,0.9674838545
3.310,0.1,0.0324986512,0.9676619883
3.320,0.1,0.0321752842,0.9678383495
3.330,0.1,0.0318551348,0.9680129560
3.340,0.1,0.0315381709,0.9681858251
3.350,0.1,0.0312243608,0.9683569741
3.360,0.1,0.0309136733,0.9685264202
3.370,0.1,0.0306060771,0.9686941802
3.380,0.1,0.0303015415,0.9688602710
3.390,0.1,0.0300000361,0.9690247092
3.400,0.1,0.0297015308,0.9691875112
3.410,0.1,0.0294059956,0.9693486932
3.420,0.1,0.0291134011,0.9695082715
3.430,0.1,0.0288237179,0.9696662620
3.440,0.1,0.0285369171,0.9698226804
3.450,0.1,0.0282529700,0.9699775424
3.460,0.1,0.0279718483,0.9701308636
3.470,0.1,0.0276935238,0.9702826591
3.480,0.1,0.0274179686,0.9704329443
3.490,0.1,0.0271451552,0.9705817341
3.500,0.1,0.0268750564,0.9707290434
3.510,0.1,0.0266076452,0.9708748870
3.520,0.1,0.0263428947,0.9710192794
3.530,0.1,0.0260807785,0.9711622351
3.540,0.1,0.0258212704,0.9713037683
3.550,0.1,0.0255643445,0.9714438933
3.560,0.1,0.0253099750,0.9715826240
3.570,0.1,0.0250581365,0.9717199743
3.580,0.1,0.0248088039,0.9718559579
3.590,0.1,0.0245619522,0.9719905885
3.600,0.1,0.0243175567,0.9721238795
3.610,0.1,0.0240755929,0.9722558442
3.620,0.1,0.0238360368,0.9723864959
3.630,0.1,0.0235988643,0.9725158475
3.640,0.1,0.0233640516,0.9726439121
3.650,0.1,0.0231315754,0.9727707024
3.660,0.1,0.0229014124,0.9728962311
3.670,0.1,0.0226735396,0.9730205108
3.680,0.1,0.0224479341,0.9731435539
3.690,0.1,0.0222245734,0.9732653727
3.700,0.1,0.0220034352,0.9733859794
3.710,0.1,0.0217844974,0.9735053860
3.720,0.1,0.0215677380,0.9736236045
3.730,0.1,0.0213531354,0.9737406467
3.740,0.1,0.0211406682,0.9738565243
3.750,0.1,0.0209303150,0.9739712489
3.760,0.1,0.0207220549,0.9740848320
3.770,0.1,0.0205158670,0.9741972850
3.780,0.1,0.0203117307,0.9743086189
3.790,0.1,0.0201096256,0.9744188451
3.800,0.1,0.0199095315,0.9745279746
3.810,0.1,0.0197114283,0.9746360182
3.820,0.1,0.0195152964,0.9747429867
3.830,0.1,0.0193211159,0.9748488908
3.840,0.1,0.0191288676,0.9749537413
3.850,0.1,0.0189385322,0.9750575484
3.860,0.1,0.0187500906,0.9751603226
3.870,0.1,0.0185635241,0.9752620742
3.880,0.1,0.0183788140,0.9753628134
3.890,0.1,0.0181959417,0.9754625502
3.900,0.1,0.0180148891,0.9755612946
3.910,0.1,0.0178356379,0.9756590564
3.920,0.1,0.0176581704,0.9757558456
3.930,0.1,0.0174824686,0.9758516716
3.940,0.1,0.0173085152,0.9759465442
3.950,0.1,0.0171362926,0.9760404728
3.960,0.1,0.0169657836,0.9761334667
3.970,0.1,0.0167969712,0.9762255354
3.980,0.1,0.0166298386,0.9763166879
3.990,0.1,0.0164643689,0.9764069335
4.000,0.1,0.0163005457,0.9764962812
4.010,0.1,0.0161383526,0.9765847397
4.020,0.1,0.0159777733,0.9766723182
4.030,0.1,0.0158187918,0.9767590252
4.040,0.1,0.0156613922,0.9768448694
4.050,0.1,0.0155055587,0.9769298595
4.060,0.1,0.0153512758,0.9770140039
4.070,0.1,0.0151985281,0.9770973111
4.080,0.1,0.0150473002,0.9771797894
4.090,0.1,0.0148975771,0.9772614469
4.100,0.1,0.0147493437,0.9773422920
4.110,0.1,0.0146025853,0.9774223326
4.120,0.1,0.0144572871,0.9775015769
4.130,0.1,0.0143134347,0.9775800326
4.140,0.1,0.0141710137,0.9776577077
4.150,0.1,0.0140300097,0.9777346099
4.160,0.1,0.0138904088,0.9778107469
4.170,0.1,0.0137521969,0.9778861264
4.180,0.1,0.0136153603,0.9779607558
4.190,0.1,0.0134798852,0.9780346426
4.200,0.1,0.0133457581,0.9781077943
4.210,0.1,0.0132129656,0.9781802180
4.220,0.1,0.0130814943,0.9782519212
4.230,0.1,0.0129513313,0.9783229109
4.240,0.1,0.0128224634,0.9783931942
4.250,0.1,0.0126948778,0.9784627782
4.260,0.1,0.0125685616,0.9785316698
4.270,0.1,0.0124435023,0.9785998760
4.280,0.1,0.0123196874,0.9786674035
4.290,0.1,0.0121971045,0.9787342590
4.300,0.1,0.0120757413,0.9788004494
4.310,0.1,0.0119555856,0.9788659811
4.320,0.1,0.0118366256,0.9789308608
4.330,0.1,0.0117188492,0.9789950949
4.340,0.1,0.0116022447,0.9790586899
4.350,0.1,0.0114868004,0.9791216521
4.360,0.1,0.0113725048,0.9791839878
4.370,0.1,0.0112593465,0.9792457033
4.380,0.1,0.0111473142,0.9793068047
4.390,0.1,0.0110363965,0.9793672981
4.400,0.1,0.0109265826,0.9794271896
4.410,0.1,0.0108178612,0.9794864852
4.420,0.1,0.0107102217,0.9795451908
4.430,0.1,0.0106036532,0.9796033122
4.440,0.1,0.0104981451,0.9796608553
4.450,0.1,0.0103936868,0.9797178259
4.460,0.1,0.0102902679,0.9797742296
4.470,0.1,0.0101878780,0.9798300720
4.480,0.1,0.0100865070,0.9798853589
4.490,0.1,0.0099861445,0.9799400956
4.500,0.1,0.0098867807,0.9799942877
4.510,0.1,0.0097884056,0.9800479405
4.520,0.1,0.0096910094,0.9801010595
4.530,0.1,0.0095945822,0.9801536500
4.540,0.1,0.0094991145,0.9802057171
4.550,0.1,0.0094045968,0.9802572662
4.560,0.1,0.0093110195,0.9803083024
4.570,0.1,0.0092183733,0.9803588307
4.580,0.1,0.0091266489,0.9804088563
4.590,0.1,0.0090358372,0.9804583842
4.600,0.1,0.0089459292,0.9805074192
4.610,0.1,0.0088569157,0.9805559663
4.620,0.1,0.0087687879,0.9806040303
4.630,0.1,0.0086815370,0.9806516161
4.640,0.1,0.0085951543,0.9806987285
4.650,0.1,0.0085096310,0.9807453720
4.660,0.1,0.0084249588,0.9807915515
4.670,0.1,0.0083411291,0.9808372714
4.680,0.1,0.0082581334,0.9808825364
4.690,0.1,0.0081759636,0.9809273511
4.700,0.1,0.0080946114,0.9809717198
4.710,0.1,0.0080140687,0.9810156470
4.720,0.1,0.0079343274,0.9810591372
4.730,0.1,0.0078553795,0.9811021946
4.740,0.1,0.0077772172,0.9811448236
4.750,0.1,0.0076998326,0.9811870284
4.760,0.1,0.0076232180,0.9812288133
4.770,0.1,0.0075473657,0.9812701824
4.780,0.1,0.0074722681,0.9813111399
4.790,0.1,0.0073979178,0.9813516899
4.800,0.1,0.0073243073,0.9813918363
4.810,0.1,0.0072514292,0.9814315833
4.820,0.1,0.0071792763,0.9814709349
4.830,0.1,0.0071078413,0.9815098948
4.840,0.1,0.0070371171,0.9815484671
4.850,0.1,0.0069670966,0.9815866556
4.860,0.1,0.0068977729,0.9816244642
4.870,0.1,0.0068291389,0.9816618965
4.880,0.1,0.0067611878,0.9816989564
4.890,0.1,0.0066939129,0.9817356475
4.900,0.1,0.0066273073,0.9817719735
4.910,0.1,0.0065613645,0.9818079381
4.920,0.1,0.0064960778,0.9818435448
4.930,0.1,0.0064314408,0.9818787973
4.940,0.1,0.0063674469,0.9819136989
4.950,0.1,0.0063040897,0.9819482533
4.960,0.1,0.0062413630,0.9819824639
4.970,0.1,0.0061792604,0.9820163340
4.980,0.1,0.0061177757,0.9820498672
4.990,0.1,0.0060569028,0.9820830667
5.000,0.1,0.0059966356,0.9821159358
0.000,0.2,0.8245629393,0.5000000000
0.010,0.2,0.8163584010,0.5047134810
0.020,0.2,0.8082354992,0.5093800621
0.030,0.2,0.8001934216,0.5140002100
0.040,0.2,0.7922313640,0.5185743866
0.050,0.2,0.7843485302,0.5231030494
0.060,0.2,0.7765441319,0.5275866512
0.070,0.2,0.7688173887,0.5320256405
0.080,0.2,0.7611675279,0.5364204611
0.090,0.2,0.7535937844,0.5407715525
0.100,0.2,0.7460954010,0.5450793498
0.110,0.2,0.7386716277,0.5493442838
0.120,0.2,0.7313217222,0.5535667810
0.130,0.2,0.7240449495,0.5577472636
0.140,0.2,0.7168405819,0.5618861498
0.150,0.2,0.7097078989,0.5659838533
0.160,0.2,0.7026461873,0.5700407841
0.170,0.2,0.6956547410,0.5740573476
0.180,0.2,0.6887328606,0.5780339457
0.190,0.2,0.6818798542,0.5819709760
0.200,0.2,0.6750950363,0.5858688322
0.210,0.2,0.6683777284,0.5897279041
0.220,0.2,0.6617272589,0.5935485776
0.230,0.2,0.6551429627,0.5973312347
0.240,0.2,0.6486241813,0.6010762538
0.250,0.2,0.6421702628,0.6047840093
0.260,0.2,0.6357805619,0.6084548720
0.270,0.2,0.6294544397,0.6120892090
0.280,0.2,0.6231912633,0.6156873838
0.290,0.2,0.6169904067,0.6192497561
0.300,0.2,0.6108512495,0.6227766822
0.310,0.2,0.6047731780,0.6262685149
0.320,0.2,0.5987555844,0.6297256032
0.330,0.2,0.5927978668,0.6331482929
0.340,0.2,0.5868994294,0.6365369263
0.350,0.2,0.5810596825,0.6398918422
0.360,0.2,0.5752780421,0.6432133761
0.370,0.2,0.5695539299,0.6465018602
0.380,0.2,0.5638867737,0.6497576234
0.390,0.2,0.5582760065,0.6529809912
0.400,0.2,0.5527210674,0.6561722859
0.410,0.2,0.5472214009,0.6593318267
0.420,0.2,0.5417764570,0.6624599296
0.430,0.2,0.5363856912,0.6655569073
0.440,0.2,0.5310485644,0.6686230696
0.450,0.2,0.5257645429,0.6716587230
0.460,0.2,0.5205330983,0.6746641712
0.470,0.2,0.5153537074,0.6776397147
0.480,0.2,0.5102258523,0.6805856511
0.490,0.2,0.5051490203,0.6835022748
0.500,0.2,0.5001227035,0.6863898777
0.510,0.2,0.4951463995,0.6892487485
0.520,0.2,0.4902196105,0.6920791730
0.530,0.2,0.4853418439,0.6948814343
0.540,0.2,0.4805126118,0.6976558127
0.550,0.2,0.4757314315,0.7004025855
0.560,0.2,0.4709978246,0.7031220275
0.570,0.2,0.4663113180,0.7058144106
0.580,0.2,0.4616714428,0.7084800040
0.590,0.2,0.4570777352,0.7111190743
0.600,0.2,0.4525297358,0.7137318855
0.610,0.2,0.4480269897,0.7163186987
0.620,0.2,0.4435690466,0.7188797727
0.630,0.2,0.4391554609,0.7214153636
0.640,0.2,0.4347857910,0.7239257250
0.650,0.2,0.4304596001,0.7264111078
0.660,0.2,0.4261764555,0.7288717607
0.670,0.2,0.4219359290,0.7313079296
0.680,0.2,0.4177375963,0.7337198583
0.690,0.2,0.4135810378,0.7361077879
0.700,0.2,0.4094658377,0.7384719572
0.710,0.2,0.4053915845,0.7408126026
0.720,0.2,0.4013578709,0.7431299582
0.730,0.2,0.3973642933,0.7454242557
0.740,0.2,0.3934104526,0.7476957246
0.750,0.2,0.3894959532,0.7499445920
0.760,0.2,0.3856204037,0.7521710828
0.770,0.2,0.3817834165,0.7543754196
0.780,0.2,0.3779846081,0.7565578229
0.790,0.2,0.3742235984,0.7587185110
0.800,0.2,0.3705000114,0.7608576998
0.810,0.2,0.3668134747,0.7629756033
0.820,0.2,0.3631636196,0.7650724334
0.830,0.2,0.3595500812,0.7671483996
0.840,0.2,0.3559724981,0.7692037097
0.850,0.2,0.3524305126,0.7712385690
0.860,0.2,0.3489237704,0.7732531812
0.870,0.2,0.3454519209,0.7752477477
0.880,0.2,0.3420146168,0.7772224678
0.890,0.2,0.3386115145,0.7791775392
0.900,0.2,0.3352422737,0.7811131573
0.910,0.2,0.3319065573,0.7830295157
0.920,0.2,0.3286040319,0.7849268060
0.930,0.2,0.3253343671,0.7868052179
0.940,0.2,0.3220972361,0.7886649394
0.950,0.2,0.3188923150,0.7905061563
0.960,0.2,0.3157192835,0.7923290527
0.970,0.2,0.3125778241,0.7941338111
0.980,0.2,0.3094676228,0.7959206118
0.990,0.2,0.3063883685,0.7976896335
1.000,0.2,0.3033397533,0.7994410532
1.010,0.2,0.3003214723,0.8011750460
1.020,0.2,0.2973332238,0.8028917852
1.030,0.2,0.2943747088,0.8045914427
1.040,0.2,0.2914456315,0.8062741882
1.050,0.2,0.2885456990,0.8079401901
1.060,0.2,0.2856746213,0.8095896151
1.070,0.2,0.2828321113,0.8112226280
1.080,0.2,0.2800178848,0.8128393921
